date,state,city,dead,confirmed,day
2020-04-07,RJ,Porciúncula/RJ,0,1,33
2020-04-07,RJ,Porto Real/RJ,0,1,33
2020-04-07,RJ,Quatis/RJ,0,2,33
2020-04-07,RJ,Queimados/RJ,0,5,33
2020-04-07,RJ,Resende/RJ,0,4,33
2020-04-07,RJ,Rio Bonito/RJ,2,3,33
2020-04-07,RJ,Rio das Ostras/RJ,1,3,33
2020-04-07,RJ,Rio de Janeiro/RJ,59,1251,33
2020-04-07,RJ,Sapucaia/RJ,0,1,33
2020-04-07,RJ,Seropédica/RJ,0,2,33
2020-04-07,RJ,São Gonçalo/RJ,3,22,33
2020-04-07,RJ,São João da Barra/RJ,0,1,33
2020-04-07,RJ,São João de Meriti/RJ,1,12,33
2020-04-07,RJ,São Pedro da Aldeia/RJ,0,3,33
2020-04-07,RJ,Tanguá/RJ,0,1,33
2020-04-07,RJ,Teresópolis/RJ,0,7,33
2020-04-07,RJ,Trajano de Moraes/RJ,0,0,33
2020-04-07,RJ,Três Rios/RJ,0,1,33
2020-04-07,RJ,Valença/RJ,0,2,33
2020-04-07,RJ,Volta Redonda/RJ,2,58,33
2020-04-08,RJ,Angra dos Reis/RJ,0,4,34
2020-04-08,RJ,Araruama/RJ,0,1,34
2020-04-08,RJ,Arraial do Cabo/RJ,1,1,34
2020-04-08,RJ,Barra Mansa/RJ,0,8,34
2020-04-08,RJ,Barra do Piraí/RJ,0,3,34
2020-04-08,RJ,Belford Roxo/RJ,3,23,34
2020-04-08,RJ,Bom Jardim/RJ,0,1,34
2020-04-08,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,34
2020-04-08,RJ,Cabo Frio/RJ,0,3,34
2020-04-08,RJ,Campos dos Goytacazes/RJ,0,4,34
2020-04-08,RJ,Casimiro de Abreu/RJ,0,3,34
2020-04-08,RJ,Duque de Caxias/RJ,8,38,34
2020-04-08,RJ,Guapimirim/RJ,0,3,34
2020-04-08,RJ,Iguaba Grande/RJ,2,3,34
2020-04-08,RJ,Itaboraí/RJ,2,15,34
2020-04-08,RJ,Itaguaí/RJ,0,3,34
2020-04-08,RJ,Itaperuna/RJ,0,2,34
2020-04-08,RJ,Japeri/RJ,0,1,34
2020-04-08,RJ,Macaé/RJ,0,6,34
2020-04-08,RJ,Magé/RJ,0,7,34
2020-04-08,RJ,Mangaratiba/RJ,0,2,34
2020-04-08,RJ,Maricá/RJ,1,10,34
2020-04-08,RJ,Mesquita/RJ,1,9,34
2020-04-08,RJ,Miguel Pereira/RJ,1,1,34
2020-04-08,RJ,Nilópolis/RJ,0,10,34
2020-04-08,RJ,Niterói/RJ,2,106,34
2020-04-08,RJ,Nova Friburgo/RJ,0,7,34
2020-04-08,RJ,Nova Iguaçu/RJ,2,50,34
2020-04-08,RJ,Paraíba do Sul/RJ,0,3,34
2020-04-08,RJ,Petrópolis/RJ,1,22,34
2020-04-08,RJ,Porciúncula/RJ,0,1,34
2020-04-08,RJ,Porto Real/RJ,0,1,34
2020-04-08,RJ,Quatis/RJ,0,2,34
2020-04-08,RJ,Queimados/RJ,0,5,34
2020-04-08,RJ,Resende/RJ,0,4,34
2020-04-08,RJ,Rio Bonito/RJ,2,3,34
2020-04-08,RJ,Rio das Flores/RJ,0,1,34
2020-04-08,RJ,Rio das Ostras/RJ,1,3,34
2020-04-08,RJ,Rio de Janeiro/RJ,73,1449,34
2020-04-08,RJ,Sapucaia/RJ,0,1,34
2020-04-08,RJ,Seropédica/RJ,0,2,34
2020-04-08,RJ,São Gonçalo/RJ,3,26,34
2020-04-08,RJ,São João da Barra/RJ,0,1,34
2020-04-08,RJ,São João de Meriti/RJ,1,17,34
2020-04-08,RJ,São Pedro da Aldeia/RJ,0,3,34
2020-04-08,RJ,Tanguá/RJ,0,1,34
2020-04-08,RJ,Teresópolis/RJ,0,7,34
2020-04-08,RJ,Trajano de Moraes/RJ,0,0,34
2020-04-08,RJ,Três Rios/RJ,0,1,34
2020-04-08,RJ,Valença/RJ,0,2,34
2020-04-08,RJ,Volta Redonda/RJ,2,58,34
2020-04-09,RJ,Angra dos Reis/RJ,0,4,35
2020-04-09,RJ,Araruama/RJ,0,3,35
2020-04-09,RJ,Arraial do Cabo/RJ,1,1,35
2020-04-09,RJ,Barra Mansa/RJ,0,8,35
2020-04-09,RJ,Barra do Piraí/RJ,0,3,35
2020-04-09,RJ,Belford Roxo/RJ,3,28,35
2020-04-09,RJ,Bom Jardim/RJ,0,2,35
2020-04-09,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,35
2020-04-09,RJ,Cabo Frio/RJ,0,4,35
2020-04-09,RJ,Campos dos Goytacazes/RJ,0,4,35
2020-04-09,RJ,Cantagalo/RJ,0,1,35
2020-04-09,RJ,Casimiro de Abreu/RJ,0,3,35
2020-04-09,RJ,Duque de Caxias/RJ,8,48,35
2020-04-09,RJ,Guapimirim/RJ,0,3,35
2020-04-09,RJ,Iguaba Grande/RJ,2,3,35
2020-04-09,RJ,Itaboraí/RJ,2,20,35
2020-04-09,RJ,Itaguaí/RJ,0,6,35
2020-04-09,RJ,Itaperuna/RJ,0,2,35
2020-04-09,RJ,Japeri/RJ,0,3,35
2020-04-09,RJ,Macaé/RJ,1,6,35
2020-04-09,RJ,Magé/RJ,0,9,35
2020-04-09,RJ,Mangaratiba/RJ,0,2,35
2020-04-09,RJ,Maricá/RJ,1,12,35
2020-04-09,RJ,Mesquita/RJ,1,19,35
2020-04-09,RJ,Miguel Pereira/RJ,1,1,35
2020-04-09,RJ,Nilópolis/RJ,0,12,35
2020-04-09,RJ,Niterói/RJ,5,117,35
2020-04-09,RJ,Nova Friburgo/RJ,0,13,35
2020-04-09,RJ,Nova Iguaçu/RJ,2,57,35
2020-04-09,RJ,Paraty/RJ,0,1,35
2020-04-09,RJ,Paraíba do Sul/RJ,0,3,35
2020-04-09,RJ,Paty do Alferes/RJ,0,2,35
2020-04-09,RJ,Petrópolis/RJ,1,22,35
2020-04-09,RJ,Porciúncula/RJ,0,1,35
2020-04-09,RJ,Porto Real/RJ,0,1,35
2020-04-09,RJ,Quatis/RJ,0,2,35
2020-04-09,RJ,Queimados/RJ,0,7,35
2020-04-09,RJ,Resende/RJ,0,5,35
2020-04-09,RJ,Rio Bonito/RJ,2,3,35
2020-04-09,RJ,Rio das Flores/RJ,0,1,35
2020-04-09,RJ,Rio das Ostras/RJ,1,3,35
2020-04-09,RJ,Rio de Janeiro/RJ,82,1633,35
2020-04-09,RJ,Sapucaia/RJ,0,1,35
2020-04-09,RJ,Seropédica/RJ,0,3,35
2020-04-09,RJ,Sumidouro/RJ,0,1,35
2020-04-09,RJ,São Gonçalo/RJ,3,31,35
2020-04-09,RJ,São João da Barra/RJ,0,1,35
2020-04-09,RJ,São João de Meriti/RJ,2,23,35
2020-04-09,RJ,São Pedro da Aldeia/RJ,0,3,35
2020-04-09,RJ,Tanguá/RJ,0,1,35
2020-04-09,RJ,Teresópolis/RJ,0,7,35
2020-04-09,RJ,Trajano de Moraes/RJ,0,0,35
2020-04-09,RJ,Três Rios/RJ,0,1,35
2020-04-09,RJ,Valença/RJ,0,2,35
2020-04-09,RJ,Volta Redonda/RJ,4,63,35
2020-04-10,RJ,Angra dos Reis/RJ,0,4,36
2020-04-10,RJ,Araruama/RJ,0,3,36
2020-04-10,RJ,Arraial do Cabo/RJ,1,1,36
2020-04-10,RJ,Barra Mansa/RJ,0,11,36
2020-04-10,RJ,Barra do Piraí/RJ,0,3,36
2020-04-10,RJ,Belford Roxo/RJ,3,28,36
2020-04-10,RJ,Bom Jardim/RJ,0,2,36
2020-04-10,RJ,Bom Jesus do Itabapoana/RJ,1,3,36
2020-04-10,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,36
2020-04-10,RJ,Cabo Frio/RJ,0,4,36
2020-04-10,RJ,Cachoeiras de Macacu/RJ,0,1,36
2020-04-10,RJ,Campos dos Goytacazes/RJ,0,4,36
2020-04-10,RJ,Cantagalo/RJ,0,1,36
2020-04-10,RJ,Casimiro de Abreu/RJ,0,3,36
2020-04-10,RJ,Duque de Caxias/RJ,15,62,36
2020-04-10,RJ,Guapimirim/RJ,0,3,36
2020-04-10,RJ,Iguaba Grande/RJ,2,3,36
2020-04-10,RJ,Itaboraí/RJ,2,20,36
2020-04-10,RJ,Itaguaí/RJ,0,4,36
2020-04-10,RJ,Itaperuna/RJ,0,2,36
2020-04-10,RJ,Itatiaia/RJ,0,1,36
2020-04-10,RJ,Japeri/RJ,0,3,36
2020-04-10,RJ,Macaé/RJ,1,6,36
2020-04-10,RJ,Magé/RJ,0,11,36
2020-04-10,RJ,Mangaratiba/RJ,1,3,36
2020-04-10,RJ,Maricá/RJ,2,15,36
2020-04-10,RJ,Mesquita/RJ,1,23,36
2020-04-10,RJ,Miguel Pereira/RJ,1,2,36
2020-04-10,RJ,Nilópolis/RJ,0,13,36
2020-04-10,RJ,Niterói/RJ,5,117,36
2020-04-10,RJ,Nova Friburgo/RJ,0,13,36
2020-04-10,RJ,Nova Iguaçu/RJ,3,68,36
2020-04-10,RJ,Paracambi/RJ,0,1,36
2020-04-10,RJ,Paraty/RJ,0,1,36
2020-04-10,RJ,Paraíba do Sul/RJ,0,3,36
2020-04-10,RJ,Paty do Alferes/RJ,0,2,36
2020-04-10,RJ,Petrópolis/RJ,1,26,36
2020-04-10,RJ,Porciúncula/RJ,0,1,36
2020-04-10,RJ,Porto Real/RJ,0,2,36
2020-04-10,RJ,Quatis/RJ,0,2,36
2020-04-10,RJ,Queimados/RJ,0,8,36
2020-04-10,RJ,Resende/RJ,0,6,36
2020-04-10,RJ,Rio Bonito/RJ,2,4,36
2020-04-10,RJ,Rio das Flores/RJ,0,1,36
2020-04-10,RJ,Rio das Ostras/RJ,1,5,36
2020-04-10,RJ,Rio de Janeiro/RJ,92,1808,36
2020-04-10,RJ,Sapucaia/RJ,0,1,36
2020-04-10,RJ,Seropédica/RJ,0,4,36
2020-04-10,RJ,Sumidouro/RJ,0,1,36
2020-04-10,RJ,São Francisco de Itabapoana/RJ,0,1,36
2020-04-10,RJ,São Gonçalo/RJ,4,35,36
2020-04-10,RJ,São João da Barra/RJ,0,1,36
2020-04-10,RJ,São João de Meriti/RJ,2,25,36
2020-04-10,RJ,São Pedro da Aldeia/RJ,0,4,36
2020-04-10,RJ,Tanguá/RJ,1,2,36
2020-04-10,RJ,Teresópolis/RJ,0,8,36
2020-04-10,RJ,Trajano de Moraes/RJ,0,0,36
2020-04-10,RJ,Três Rios/RJ,0,1,36
2020-04-10,RJ,Valença/RJ,0,2,36
2020-04-10,RJ,Volta Redonda/RJ,6,71,36
2020-04-11,RJ,Angra dos Reis/RJ,0,4,37
2020-04-11,RJ,Araruama/RJ,0,3,37
2020-04-11,RJ,Arraial do Cabo/RJ,1,1,37
2020-04-11,RJ,Barra Mansa/RJ,0,11,37
2020-04-11,RJ,Barra do Piraí/RJ,0,3,37
2020-04-11,RJ,Belford Roxo/RJ,3,29,37
2020-04-11,RJ,Bom Jardim/RJ,0,2,37
2020-04-11,RJ,Bom Jesus do Itabapoana/RJ,1,3,37
2020-04-11,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,37
2020-04-11,RJ,Cabo Frio/RJ,0,4,37
2020-04-11,RJ,Cachoeiras de Macacu/RJ,0,1,37
2020-04-11,RJ,Campos dos Goytacazes/RJ,0,4,37
2020-04-11,RJ,Cantagalo/RJ,0,1,37
2020-04-11,RJ,Casimiro de Abreu/RJ,0,3,37
2020-04-11,RJ,Duque de Caxias/RJ,16,62,37
2020-04-11,RJ,Guapimirim/RJ,0,3,37
2020-04-11,RJ,Iguaba Grande/RJ,2,3,37
2020-04-11,RJ,Itaboraí/RJ,2,20,37
2020-04-11,RJ,Itaguaí/RJ,0,4,37
2020-04-11,RJ,Itaperuna/RJ,0,2,37
2020-04-11,RJ,Itatiaia/RJ,0,1,37
2020-04-11,RJ,Japeri/RJ,0,3,37
2020-04-11,RJ,Macaé/RJ,1,6,37
2020-04-11,RJ,Magé/RJ,0,11,37
2020-04-11,RJ,Mangaratiba/RJ,1,3,37
2020-04-11,RJ,Maricá/RJ,2,15,37
2020-04-11,RJ,Mesquita/RJ,1,23,37
2020-04-11,RJ,Miguel Pereira/RJ,1,2,37
2020-04-11,RJ,Nilópolis/RJ,0,14,37
2020-04-11,RJ,Niterói/RJ,6,120,37
2020-04-11,RJ,Nova Friburgo/RJ,0,13,37
2020-04-11,RJ,Nova Iguaçu/RJ,3,73,37
2020-04-11,RJ,Paracambi/RJ,0,1,37
2020-04-11,RJ,Paraty/RJ,0,1,37
2020-04-11,RJ,Paraíba do Sul/RJ,0,3,37
2020-04-11,RJ,Paty do Alferes/RJ,0,2,37
2020-04-11,RJ,Petrópolis/RJ,1,27,37
2020-04-11,RJ,Porciúncula/RJ,0,1,37
2020-04-11,RJ,Porto Real/RJ,0,2,37
2020-04-11,RJ,Quatis/RJ,0,2,37
2020-04-11,RJ,Queimados/RJ,0,10,37
2020-04-11,RJ,Resende/RJ,0,6,37
2020-04-11,RJ,Rio Bonito/RJ,2,5,37
2020-04-11,RJ,Rio das Flores/RJ,0,1,37
2020-04-11,RJ,Rio das Ostras/RJ,1,5,37
2020-04-11,RJ,Rio de Janeiro/RJ,98,1905,37
2020-04-11,RJ,Sapucaia/RJ,0,1,37
2020-04-11,RJ,Seropédica/RJ,0,4,37
2020-04-11,RJ,Sumidouro/RJ,0,1,37
2020-04-11,RJ,São Francisco de Itabapoana/RJ,0,1,37
2020-04-11,RJ,São Gonçalo/RJ,4,64,37
2020-04-11,RJ,São João da Barra/RJ,0,1,37
2020-04-11,RJ,São João de Meriti/RJ,2,28,37
2020-04-11,RJ,São Pedro da Aldeia/RJ,0,4,37
2020-04-11,RJ,Tanguá/RJ,1,2,37
2020-04-11,RJ,Teresópolis/RJ,0,8,37
2020-04-11,RJ,Trajano de Moraes/RJ,0,0,37
2020-04-11,RJ,Três Rios/RJ,0,1,37
2020-04-11,RJ,Valença/RJ,0,2,37
2020-04-11,RJ,Volta Redonda/RJ,6,71,37
2020-04-12,RJ,Angra dos Reis/RJ,0,5,38
2020-04-12,RJ,Araruama/RJ,0,3,38
2020-04-12,RJ,Arraial do Cabo/RJ,1,1,38
2020-04-12,RJ,Barra Mansa/RJ,0,11,38
2020-04-12,RJ,Barra do Piraí/RJ,0,6,38
2020-04-12,RJ,Belford Roxo/RJ,3,46,38
2020-04-12,RJ,Bom Jardim/RJ,0,2,38
2020-04-12,RJ,Bom Jesus do Itabapoana/RJ,1,3,38
2020-04-12,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,38
2020-04-12,RJ,Cabo Frio/RJ,0,7,38
2020-04-12,RJ,Cachoeiras de Macacu/RJ,1,2,38
2020-04-12,RJ,Campos dos Goytacazes/RJ,0,4,38
2020-04-12,RJ,Cantagalo/RJ,0,1,38
2020-04-12,RJ,Casimiro de Abreu/RJ,0,4,38
2020-04-12,RJ,Duque de Caxias/RJ,16,81,38
2020-04-12,RJ,Guapimirim/RJ,0,3,38
2020-04-12,RJ,Iguaba Grande/RJ,2,4,38
2020-04-12,RJ,Itaboraí/RJ,2,24,38
2020-04-12,RJ,Itaguaí/RJ,2,5,38
2020-04-12,RJ,Itaperuna/RJ,0,2,38
2020-04-12,RJ,Itatiaia/RJ,0,1,38
2020-04-12,RJ,Japeri/RJ,0,3,38
2020-04-12,RJ,Macaé/RJ,1,6,38
2020-04-12,RJ,Magé/RJ,0,20,38
2020-04-12,RJ,Mangaratiba/RJ,1,3,38
2020-04-12,RJ,Maricá/RJ,3,18,38
2020-04-12,RJ,Mesquita/RJ,1,30,38
2020-04-12,RJ,Miguel Pereira/RJ,1,2,38
2020-04-12,RJ,Nilópolis/RJ,0,20,38
2020-04-12,RJ,Niterói/RJ,6,120,38
2020-04-12,RJ,Nova Friburgo/RJ,0,15,38
2020-04-12,RJ,Nova Iguaçu/RJ,5,88,38
2020-04-12,RJ,Paracambi/RJ,0,1,38
2020-04-12,RJ,Paraty/RJ,0,1,38
2020-04-12,RJ,Paraíba do Sul/RJ,0,3,38
2020-04-12,RJ,Paty do Alferes/RJ,0,2,38
2020-04-12,RJ,Petrópolis/RJ,1,28,38
2020-04-12,RJ,Piraí/RJ,0,1,38
2020-04-12,RJ,Porciúncula/RJ,0,1,38
2020-04-12,RJ,Porto Real/RJ,0,3,38
2020-04-12,RJ,Quatis/RJ,0,2,38
2020-04-12,RJ,Queimados/RJ,0,11,38
2020-04-12,RJ,Resende/RJ,0,6,38
2020-04-12,RJ,Rio Bonito/RJ,2,5,38
2020-04-12,RJ,Rio das Flores/RJ,0,1,38
2020-04-12,RJ,Rio das Ostras/RJ,2,6,38
2020-04-12,RJ,Rio de Janeiro/RJ,106,1996,38
2020-04-12,RJ,Sapucaia/RJ,0,1,38
2020-04-12,RJ,Saquarema/RJ,0,2,38
2020-04-12,RJ,Seropédica/RJ,0,4,38
2020-04-12,RJ,Sumidouro/RJ,0,1,38
2020-04-12,RJ,São Fidélis/RJ,0,2,38
2020-04-12,RJ,São Francisco de Itabapoana/RJ,0,1,38
2020-04-12,RJ,São Gonçalo/RJ,4,76,38
2020-04-12,RJ,São João da Barra/RJ,0,1,38
2020-04-12,RJ,São João de Meriti/RJ,2,34,38
2020-04-12,RJ,São Pedro da Aldeia/RJ,0,4,38
2020-04-12,RJ,Tanguá/RJ,1,3,38
2020-04-12,RJ,Teresópolis/RJ,0,8,38
2020-04-12,RJ,Trajano de Moraes/RJ,0,0,38
2020-04-12,RJ,Três Rios/RJ,0,1,38
2020-04-12,RJ,Valença/RJ,0,2,38
2020-04-12,RJ,Volta Redonda/RJ,6,107,38
2020-04-13,RJ,Angra dos Reis/RJ,0,8,39
2020-04-13,RJ,Araruama/RJ,0,3,39
2020-04-13,RJ,Arraial do Cabo/RJ,1,1,39
2020-04-13,RJ,Barra Mansa/RJ,0,12,39
2020-04-13,RJ,Barra do Piraí/RJ,0,6,39
2020-04-13,RJ,Belford Roxo/RJ,3,47,39
2020-04-13,RJ,Bom Jardim/RJ,0,2,39
2020-04-13,RJ,Bom Jesus do Itabapoana/RJ,1,3,39
2020-04-13,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,6,11,39
2020-04-13,RJ,Cabo Frio/RJ,0,7,39
2020-04-13,RJ,Cachoeiras de Macacu/RJ,1,2,39
2020-04-13,RJ,Campos dos Goytacazes/RJ,0,5,39
2020-04-13,RJ,Cantagalo/RJ,0,1,39
2020-04-13,RJ,Casimiro de Abreu/RJ,0,4,39
2020-04-13,RJ,Duque de Caxias/RJ,16,83,39
2020-04-13,RJ,Guapimirim/RJ,0,3,39
2020-04-13,RJ,Iguaba Grande/RJ,2,4,39
2020-04-13,RJ,Itaboraí/RJ,3,24,39
2020-04-13,RJ,Itaguaí/RJ,2,5,39
2020-04-13,RJ,Itaperuna/RJ,0,2,39
2020-04-13,RJ,Itatiaia/RJ,0,1,39
2020-04-13,RJ,Japeri/RJ,0,3,39
2020-04-13,RJ,Macaé/RJ,1,6,39
2020-04-13,RJ,Magé/RJ,1,20,39
2020-04-13,RJ,Mangaratiba/RJ,1,3,39
2020-04-13,RJ,Maricá/RJ,3,22,39
2020-04-13,RJ,Mesquita/RJ,1,30,39
2020-04-13,RJ,Miguel Pereira/RJ,1,2,39
2020-04-13,RJ,Nilópolis/RJ,0,20,39
2020-04-13,RJ,Niterói/RJ,7,124,39
2020-04-13,RJ,Nova Friburgo/RJ,0,16,39
2020-04-13,RJ,Nova Iguaçu/RJ,5,96,39
2020-04-13,RJ,Paracambi/RJ,0,1,39
2020-04-13,RJ,Paraty/RJ,0,1,39
2020-04-13,RJ,Paraíba do Sul/RJ,0,3,39
2020-04-13,RJ,Paty do Alferes/RJ,0,2,39
2020-04-13,RJ,Petrópolis/RJ,1,28,39
2020-04-13,RJ,Piraí/RJ,0,1,39
2020-04-13,RJ,Porciúncula/RJ,0,1,39
2020-04-13,RJ,Porto Real/RJ,0,3,39
2020-04-13,RJ,Quatis/RJ,0,2,39
2020-04-13,RJ,Queimados/RJ,0,11,39
2020-04-13,RJ,Resende/RJ,0,6,39
2020-04-13,RJ,Rio Bonito/RJ,2,5,39
2020-04-13,RJ,Rio das Flores/RJ,0,1,39
2020-04-13,RJ,Rio das Ostras/RJ,2,6,39
2020-04-13,RJ,Rio de Janeiro/RJ,115,2322,39
2020-04-13,RJ,Sapucaia/RJ,0,2,39
2020-04-13,RJ,Saquarema/RJ,0,2,39
2020-04-13,RJ,Seropédica/RJ,0,4,39
2020-04-13,RJ,Sumidouro/RJ,0,1,39
2020-04-13,RJ,São Fidélis/RJ,0,3,39
2020-04-13,RJ,São Francisco de Itabapoana/RJ,0,1,39
2020-04-13,RJ,São Gonçalo/RJ,4,79,39
2020-04-13,RJ,São João da Barra/RJ,0,1,39
2020-04-13,RJ,São João de Meriti/RJ,2,36,39
2020-04-13,RJ,São Pedro da Aldeia/RJ,0,5,39
2020-04-13,RJ,Tanguá/RJ,1,4,39
2020-04-13,RJ,Teresópolis/RJ,0,9,39
2020-04-13,RJ,Trajano de Moraes/RJ,0,0,39
2020-04-13,RJ,Três Rios/RJ,0,1,39
2020-04-13,RJ,Valença/RJ,0,2,39
2020-04-13,RJ,Volta Redonda/RJ,6,112,39
2020-04-14,RJ,Angra dos Reis/RJ,0,8,40
2020-04-14,RJ,Araruama/RJ,0,6,40
2020-04-14,RJ,Armação dos Búzios/RJ,0,1,40
2020-04-14,RJ,Arraial do Cabo/RJ,1,2,40
2020-04-14,RJ,Barra Mansa/RJ,1,13,40
2020-04-14,RJ,Barra do Piraí/RJ,0,9,40
2020-04-14,RJ,Belford Roxo/RJ,3,52,40
2020-04-14,RJ,Bom Jardim/RJ,0,2,40
2020-04-14,RJ,Bom Jesus do Itabapoana/RJ,1,3,40
2020-04-14,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,40
2020-04-14,RJ,Cabo Frio/RJ,0,7,40
2020-04-14,RJ,Cachoeiras de Macacu/RJ,1,3,40
2020-04-14,RJ,Campos dos Goytacazes/RJ,0,5,40
2020-04-14,RJ,Cantagalo/RJ,0,1,40
2020-04-14,RJ,Casimiro de Abreu/RJ,0,5,40
2020-04-14,RJ,Duque de Caxias/RJ,20,94,40
2020-04-14,RJ,Guapimirim/RJ,0,3,40
2020-04-14,RJ,Iguaba Grande/RJ,2,5,40
2020-04-14,RJ,Itaboraí/RJ,4,28,40
2020-04-14,RJ,Itaguaí/RJ,2,5,40
2020-04-14,RJ,Itaperuna/RJ,0,2,40
2020-04-14,RJ,Itatiaia/RJ,0,1,40
2020-04-14,RJ,Japeri/RJ,0,3,40
2020-04-14,RJ,Macaé/RJ,1,6,40
2020-04-14,RJ,Magé/RJ,1,21,40
2020-04-14,RJ,Mangaratiba/RJ,2,4,40
2020-04-14,RJ,Maricá/RJ,3,24,40
2020-04-14,RJ,Mesquita/RJ,1,32,40
2020-04-14,RJ,Miguel Pereira/RJ,1,2,40
2020-04-14,RJ,Nilópolis/RJ,0,22,40
2020-04-14,RJ,Niterói/RJ,10,148,40
2020-04-14,RJ,Nova Friburgo/RJ,0,17,40
2020-04-14,RJ,Nova Iguaçu/RJ,8,122,40
2020-04-14,RJ,Paracambi/RJ,0,1,40
2020-04-14,RJ,Paraty/RJ,0,1,40
2020-04-14,RJ,Paraíba do Sul/RJ,0,3,40
2020-04-14,RJ,Paty do Alferes/RJ,0,2,40
2020-04-14,RJ,Petrópolis/RJ,1,28,40
2020-04-14,RJ,Piraí/RJ,0,2,40
2020-04-14,RJ,Porciúncula/RJ,0,1,40
2020-04-14,RJ,Porto Real/RJ,0,2,40
2020-04-14,RJ,Quatis/RJ,0,2,40
2020-04-14,RJ,Queimados/RJ,1,13,40
2020-04-14,RJ,Resende/RJ,1,7,40
2020-04-14,RJ,Rio Bonito/RJ,2,5,40
2020-04-14,RJ,Rio das Flores/RJ,0,1,40
2020-04-14,RJ,Rio das Ostras/RJ,2,7,40
2020-04-14,RJ,Rio de Janeiro/RJ,140,2393,40
2020-04-14,RJ,Sapucaia/RJ,0,2,40
2020-04-14,RJ,Saquarema/RJ,0,2,40
2020-04-14,RJ,Seropédica/RJ,0,4,40
2020-04-14,RJ,Sumidouro/RJ,0,1,40
2020-04-14,RJ,São Fidélis/RJ,0,3,40
2020-04-14,RJ,São Francisco de Itabapoana/RJ,0,1,40
2020-04-14,RJ,São Gonçalo/RJ,5,88,40
2020-04-14,RJ,São João da Barra/RJ,0,1,40
2020-04-14,RJ,São João de Meriti/RJ,3,45,40
2020-04-14,RJ,São Pedro da Aldeia/RJ,0,6,40
2020-04-14,RJ,Tanguá/RJ,1,5,40
2020-04-14,RJ,Teresópolis/RJ,0,11,40
2020-04-14,RJ,Trajano de Moraes/RJ,0,0,40
2020-04-14,RJ,Três Rios/RJ,0,1,40
2020-04-14,RJ,Valença/RJ,0,2,40
2020-04-14,RJ,Volta Redonda/RJ,6,113,40
2020-04-15,RJ,Angra dos Reis/RJ,0,8,41
2020-04-15,RJ,Araruama/RJ,1,10,41
2020-04-15,RJ,Areal/RJ,0,1,41
2020-04-15,RJ,Armação dos Búzios/RJ,0,1,41
2020-04-15,RJ,Arraial do Cabo/RJ,1,3,41
2020-04-15,RJ,Barra Mansa/RJ,1,13,41
2020-04-15,RJ,Barra do Piraí/RJ,2,11,41
2020-04-15,RJ,Belford Roxo/RJ,3,54,41
2020-04-15,RJ,Bom Jardim/RJ,0,2,41
2020-04-15,RJ,Bom Jesus do Itabapoana/RJ,1,4,41
2020-04-15,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,1,41
2020-04-15,RJ,Cabo Frio/RJ,0,8,41
2020-04-15,RJ,Cachoeiras de Macacu/RJ,1,3,41
2020-04-15,RJ,Campos dos Goytacazes/RJ,0,5,41
2020-04-15,RJ,Cantagalo/RJ,0,1,41
2020-04-15,RJ,Carapebus/RJ,0,1,41
2020-04-15,RJ,Casimiro de Abreu/RJ,0,5,41
2020-04-15,RJ,Duque de Caxias/RJ,20,121,41
2020-04-15,RJ,Guapimirim/RJ,0,3,41
2020-04-15,RJ,Iguaba Grande/RJ,2,5,41
2020-04-15,RJ,Itaboraí/RJ,4,31,41
2020-04-15,RJ,Itaguaí/RJ,2,6,41
2020-04-15,RJ,Itaperuna/RJ,0,3,41
2020-04-15,RJ,Itatiaia/RJ,0,1,41
2020-04-15,RJ,Japeri/RJ,1,4,41
2020-04-15,RJ,Macaé/RJ,1,7,41
2020-04-15,RJ,Magé/RJ,3,28,41
2020-04-15,RJ,Mangaratiba/RJ,2,5,41
2020-04-15,RJ,Maricá/RJ,3,35,41
2020-04-15,RJ,Mendes/RJ,0,1,41
2020-04-15,RJ,Mesquita/RJ,1,50,41
2020-04-15,RJ,Miguel Pereira/RJ,1,2,41
2020-04-15,RJ,Nilópolis/RJ,0,24,41
2020-04-15,RJ,Niterói/RJ,11,167,41
2020-04-15,RJ,Nova Friburgo/RJ,0,21,41
2020-04-15,RJ,Nova Iguaçu/RJ,11,150,41
2020-04-15,RJ,Paracambi/RJ,0,3,41
2020-04-15,RJ,Paraty/RJ,0,3,41
2020-04-15,RJ,Paraíba do Sul/RJ,0,3,41
2020-04-15,RJ,Paty do Alferes/RJ,0,2,41
2020-04-15,RJ,Petrópolis/RJ,1,42,41
2020-04-15,RJ,Piraí/RJ,0,2,41
2020-04-15,RJ,Porciúncula/RJ,0,1,41
2020-04-15,RJ,Porto Real/RJ,0,2,41
2020-04-15,RJ,Quatis/RJ,0,2,41
2020-04-15,RJ,Queimados/RJ,1,15,41
2020-04-15,RJ,Quissamã/RJ,0,2,41
